dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P176,substitution_1,2,battlecruiser 312PB,[X] is produced by [Y] .,battlecruiser 312PB is produced by,2,P279,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,still 365,[X] is produced by [Y] .,still 365 is produced by,2,corpus,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,Oddville 550,[X] is produced by [Y] .,Oddville 550 is produced by,2,P449,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,work F355,[X] is produced by [Y] .,work F355 is produced by,2,corpus,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Creole marble 158,[X] is produced by [Y] .,Creole marble 158 is produced by,3,P279,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NFL on NBC 348,[X] is produced by [Y] .,NFL on NBC 348 is produced by,4,P449,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,because F430,[X] is produced by [Y] .,because F430 is produced by,2,corpus,Ferrari,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,all Band,[X] is produced by [Y] .,all Band is produced by,2,corpus,Microsoft,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,high III,[X] is produced by [Y] .,high III is produced by,2,corpus,Apple,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,Daniel I,[X] is produced by [Y] .,Daniel I is produced by,2,corpus,Apple,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,on IIGS,[X] is produced by [Y] .,on IIGS is produced by,2,corpus,Apple,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,this II,[X] is produced by [Y] .,this II is produced by,2,corpus,Apple,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,tomatoes 80,[X] is produced by [Y] .,tomatoes 80 is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Standard German A8,[X] is produced by [Y] .,Standard German A8 is produced by,3,P279,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,from A1,[X] is produced by [Y] .,from A1 is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,iGoogle R8R,[X] is produced by [Y] .,iGoogle R8R is produced by,2,P127,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,still RSQ,[X] is produced by [Y] .,still RSQ is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,The NBC Monday Movie e-tron,[X] is produced by [Y] .,The NBC Monday Movie e-tron is produced by,5,P449,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Chicago-style pizza Q7,[X] is produced by [Y] .,Chicago-style pizza Q7 is produced by,3,P279,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,potassium-40 TT,[X] is produced by [Y] .,potassium-40 TT is produced by,2,P279,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NBA on TNT V8,[X] is produced by [Y] .,NBA on TNT V8 is produced by,4,P449,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,Really S5,[X] is produced by [Y] .,Really S5 is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,6,64th Venice International Film Festival R18,[X] is produced by [Y] .,64th Venice International Film Festival R18 is produced by,6,P276,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Google Earth 100,[X] is produced by [Y] .,Google Earth 100 is produced by,3,P127,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Monofloral honey S4,[X] is produced by [Y] .,Monofloral honey S4 is produced by,3,P279,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,files A2,[X] is produced by [Y] .,files A2 is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,see R8C,[X] is produced by [Y] .,see R8C is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,three Quattro,[X] is produced by [Y] .,three Quattro is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Canberra International Film Festival R8,[X] is produced by [Y] .,Canberra International Film Festival R8 is produced by,5,P276,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,used A7,[X] is produced by [Y] .,used A7 is produced by,2,corpus,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Volvo Trucks F103,[X] is produced by [Y] .,Volvo Trucks F103 is produced by,3,P127,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,2004 Madrid train bombings R8,[X] is produced by [Y] .,2004 Madrid train bombings R8 is produced by,5,P276,Audi,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,those Jimny,[X] is produced by [Y] .,those Jimny is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Google Custom Search Aerio,[X] is produced by [Y] .,Google Custom Search Aerio is produced by,4,P127,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Google Image Labeler GT750,[X] is produced by [Y] .,Google Image Labeler GT750 is produced by,4,P127,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,most GSV-R,[X] is produced by [Y] .,most GSV-R is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Google Cloud Storage Kizashi,[X] is produced by [Y] .,Google Cloud Storage Kizashi is produced by,4,P127,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,its RGV500,[X] is produced by [Y] .,its RGV500 is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Italo disco Ertiga,[X] is produced by [Y] .,Italo disco Ertiga is produced by,3,P279,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Standard German Ignis,[X] is produced by [Y] .,Standard German Ignis is produced by,3,P279,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Hiroshima International Animation Festival B-King,[X] is produced by [Y] .,Hiroshima International Animation Festival B-King is produced by,5,P276,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,well GSX-R750,[X] is produced by [Y] .,well GSX-R750 is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,said Hayabusa,[X] is produced by [Y] .,said Hayabusa is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,stratovolcano Intruder,[X] is produced by [Y] .,stratovolcano Intruder is produced by,2,P279,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,organizational communication Swift,[X] is produced by [Y] .,organizational communication Swift is produced by,3,P279,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,out Carry,[X] is produced by [Y] .,out Carry is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,2006 Mumbai train bombings Cervo,[X] is produced by [Y] .,2006 Mumbai train bombings Cervo is produced by,5,P276,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,half Alto,[X] is produced by [Y] .,half Alto is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Brooklyn Film Festival GSX-R1000,[X] is produced by [Y] .,Brooklyn Film Festival GSX-R1000 is produced by,4,P276,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,fields APV,[X] is produced by [Y] .,fields APV is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,apart Cappuccino,[X] is produced by [Y] .,apart Cappuccino is produced by,2,corpus,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Sega Wow Escudo,[X] is produced by [Y] .,Sega Wow Escudo is produced by,3,P127,Suzuki,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,its 3DS,[X] is produced by [Y] .,its 3DS is produced by,2,corpus,Nintendo,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,need DS,[X] is produced by [Y] .,need DS is produced by,2,corpus,Nintendo,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,from 2DS,[X] is produced by [Y] .,from 2DS is produced by,2,corpus,Nintendo,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NBC Mystery Movie 910,[X] is produced by [Y] .,NBC Mystery Movie 910 is produced by,4,P449,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,has Panamera,[X] is produced by [Y] .,has Panamera is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Tokyo International Film Festival 911,[X] is produced by [Y] .,Tokyo International Film Festival 911 is produced by,5,P276,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,sexual addiction 356,[X] is produced by [Y] .,sexual addiction 356 is produced by,3,P279,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Toronto International Film Festival 996,[X] is produced by [Y] .,Toronto International Film Festival 996 is produced by,5,P276,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,chocolate cake 944,[X] is produced by [Y] .,chocolate cake 944 is produced by,3,P279,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,here 930,[X] is produced by [Y] .,here 930 is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,explanations 959,[X] is produced by [Y] .,explanations 959 is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,WWE NXT 997,[X] is produced by [Y] .,WWE NXT 997 is produced by,3,P127,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,are 550,[X] is produced by [Y] .,are 550 is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Google Pay Send 906,[X] is produced by [Y] .,Google Pay Send 906 is produced by,4,P127,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NBA on TNT 908,[X] is produced by [Y] .,NBA on TNT 908 is produced by,4,P449,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Google Marketing Platform Cayenne,[X] is produced by [Y] .,Google Marketing Platform Cayenne is produced by,4,P127,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Sega Sports R&D 936,[X] is produced by [Y] .,Sega Sports R&D 936 is produced by,4,P127,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,data 804,[X] is produced by [Y] .,data 804 is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,role 904,[X] is produced by [Y] .,role 904 is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,our Carrera,[X] is produced by [Y] .,our Carrera is produced by,2,corpus,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,aerial photography 993,[X] is produced by [Y] .,aerial photography 993 is produced by,3,P279,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Old Dutch 962,[X] is produced by [Y] .,Old Dutch 962 is produced by,3,P279,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Sky Sports Racing Boxster,[X] is produced by [Y] .,Sky Sports Racing Boxster is produced by,4,P127,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,moveable bridge 914,[X] is produced by [Y] .,moveable bridge 914 is produced by,3,P279,Porsche,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,while 777,[X] is produced by [Y] .,while 777 is produced by,2,corpus,Boeing,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,because 367-80,[X] is produced by [Y] .,because 367-80 is produced by,2,corpus,Boeing,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,road running 601,[X] is produced by [Y] .,road running 601 is produced by,3,P279,Boeing,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NBC Sunday Showcase KC-46,[X] is produced by [Y] .,NBC Sunday Showcase KC-46 is produced by,4,P449,Boeing,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,pulses 407,[X] is produced by [Y] .,pulses 407 is produced by,2,corpus,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,predicting 402,[X] is produced by [Y] .,predicting 402 is produced by,2,corpus,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,rot RAD6000,[X] is produced by [Y] .,rot RAD6000 is produced by,2,corpus,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Madrid Conference of 1991 1710,[X] is produced by [Y] .,Madrid Conference of 1991 1710 is produced by,5,P276,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,cares 5100,[X] is produced by [Y] .,cares 5100 is produced by,2,corpus,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,smooth jazz 9370,[X] is produced by [Y] .,smooth jazz 9370 is produced by,3,P279,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Standard German 3790,[X] is produced by [Y] .,Standard German 3790 is produced by,3,P279,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Sega Wow AP-101,[X] is produced by [Y] .,Sega Wow AP-101 is produced by,3,P127,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Adelaide Film Festival 2780/3780,[X] is produced by [Y] .,Adelaide Film Festival 2780/3780 is produced by,4,P276,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,CBS Morning News 704,[X] is produced by [Y] .,CBS Morning News 704 is produced by,4,P449,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Google Maps 729,[X] is produced by [Y] .,Google Maps 729 is produced by,3,P127,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,amateur astronomy 8100,[X] is produced by [Y] .,amateur astronomy 8100 is produced by,3,P279,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Smoke grenade 5120,[X] is produced by [Y] .,Smoke grenade 5120 is produced by,3,P279,IBM,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,philosophy of education C30,[X] is produced by [Y] .,philosophy of education C30 is produced by,4,P279,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,what S40,[X] is produced by [Y] .,what S40 is produced by,2,corpus,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Dallas International Film Festival S70,[X] is produced by [Y] .,Dallas International Film Festival S70 is produced by,5,P276,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,prison rape S80,[X] is produced by [Y] .,prison rape S80 is produced by,3,P279,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,direct democracy Duett,[X] is produced by [Y] .,direct democracy Duett is produced by,3,P279,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,striated muscle tissue 850,[X] is produced by [Y] .,striated muscle tissue 850 is produced by,4,P279,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Boeing Phantom Works 66,[X] is produced by [Y] .,Boeing Phantom Works 66 is produced by,4,P127,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Polish Wikipedia V70,[X] is produced by [Y] .,Polish Wikipedia V70 is produced by,3,P407,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Pulse-Doppler radar 480,[X] is produced by [Y] .,Pulse-Doppler radar 480 is produced by,3,P279,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,long XC90,[X] is produced by [Y] .,long XC90 is produced by,2,corpus,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Korean Central News Agency C70,[X] is produced by [Y] .,Korean Central News Agency C70 is produced by,5,P407,Volvo,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Sony Crackle 200,[X] is produced by [Y] .,Sony Crackle 200 is produced by,3,P127,Chrysler,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,philosophy of education 300C,[X] is produced by [Y] .,philosophy of education 300C is produced by,4,P279,Chrysler,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Internet censorship A330,[X] is produced by [Y] .,Internet censorship A330 is produced by,3,P279,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Tate Modern A380,[X] is produced by [Y] .,Tate Modern A380 is produced by,3,P361,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,potassium-40 A330neo,[X] is produced by [Y] .,potassium-40 A330neo is produced by,2,P279,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Sydney Harbour Bridge A300,[X] is produced by [Y] .,Sydney Harbour Bridge A300 is produced by,4,P131,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,transformations A320,[X] is produced by [Y] .,transformations A320 is produced by,2,corpus,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,SegaSoft A350,[X] is produced by [Y] .,SegaSoft A350 is produced by,2,P127,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,as A310,[X] is produced by [Y] .,as A310 is produced by,2,corpus,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Club MTV A340,[X] is produced by [Y] .,Club MTV A340 is produced by,3,P449,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,cyberterrorism A318,[X] is produced by [Y] .,cyberterrorism A318 is produced by,2,P279,Airbus,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Hammond Civic Center DC-1,[X] is produced by [Y] .,Hammond Civic Center DC-1 is produced by,4,P131,Douglas,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,stratovolcano DC-5,[X] is produced by [Y] .,stratovolcano DC-5 is produced by,2,P279,Douglas,,1
LAMA_Trex,Hu_original,P176,substitution_1,5,Google Arts & Culture TR2,[X] is produced by [Y] .,Google Arts & Culture TR2 is produced by,5,P127,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Chicago blues Stag,[X] is produced by [Y] .,Chicago blues Stag is produced by,3,P279,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Chester railway station GT6,[X] is produced by [Y] .,Chester railway station GT6 is produced by,4,P138,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,Googleplex TR7,[X] is produced by [Y] .,Googleplex TR7 is produced by,2,P127,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,mechanical television TR4,[X] is produced by [Y] .,mechanical television TR4 is produced by,3,P127,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,character actor TR8,[X] is produced by [Y] .,character actor TR8 is produced by,3,P279,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,culinary art Acclaim,[X] is produced by [Y] .,culinary art Acclaim is produced by,3,P279,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,cupcake TR6,[X] is produced by [Y] .,cupcake TR6 is produced by,2,P279,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,who 2000,[X] is produced by [Y] .,who 2000 is produced by,2,corpus,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,off 1300,[X] is produced by [Y] .,off 1300 is produced by,2,corpus,Triumph,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,NBC Mystery Movie Pico,[X] is produced by [Y] .,NBC Mystery Movie Pico is produced by,4,P449,Sega,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Central Africa Mega-CD,[X] is produced by [Y] .,Central Africa Mega-CD is produced by,3,P361,Sega,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Sydney Harbour Bridge 32X,[X] is produced by [Y] .,Sydney Harbour Bridge 32X is produced by,4,P131,Sega,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,CBS This Morning T-series,[X] is produced by [Y] .,CBS This Morning T-series is produced by,4,P449,Bentley,,1
LAMA_Trex,Hu_original,P176,substitution_1,2,when Arnage,[X] is produced by [Y] .,when Arnage is produced by,2,corpus,Bentley,,1
LAMA_Trex,Hu_original,P176,substitution_1,4,Irvine High School Continental,[X] is produced by [Y] .,Irvine High School Continental is produced by,4,P131,Bentley,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,art history 8008,[X] is produced by [Y] .,art history 8008 is produced by,3,P279,Intel,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,Google Books MCS-48,[X] is produced by [Y] .,Google Books MCS-48 is produced by,3,P127,Intel,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,computer font 8085,[X] is produced by [Y] .,computer font 8085 is produced by,3,P279,Intel,,1
LAMA_Trex,Hu_original,P176,substitution_1,3,fixed-gear bicycle CD-i,[X] is produced by [Y] .,fixed-gear bicycle CD-i is produced by,3,P279,Philips,,1
